Employee ID,First Name,Last Name,Gender,Age,Department,Job Title,Location,Hire Date,Salary,Education Level,Years of Service
EMP11671,James,Hall,Male,43,Finance,Auditor,Anabury,2006-08-27,149825.8,High School,1
EMP11672,Maria,Gaines,Male,36,Legal,Paralegal,Markstad,2007-11-10,86530.47,Bachelor's,19
EMP11673,Hannah,Martin,Male,64,Logistics,Warehouse Supervisor,New Kellyside,2012-09-30,146521.59,PhD,13
EMP11674,Emily,Meyers,Non-binary,43,Operations,Operations Manager,Port Jennifershire,2006-06-10,79347.7,Bachelor's,6
EMP11675,Jeffrey,Heath,Female,25,Operations,Operations Manager,Randyburgh,2011-05-24,61132.05,Associate's,12
EMP11676,Jeremy,Stevens,Female,37,Marketing,Marketing Coordinator,Kiddburgh,2010-04-28,75252.97,PhD,0
EMP11677,Lisa,Hernandez,Non-binary,24,R&D,Product Developer,Monicaberg,2008-05-05,74262.54,PhD,10
EMP11678,Anthony,Bryant,Male,54,HR,Recruiter,South Dana,2011-05-18,142161.03,Associate's,10
EMP11679,Ashley,Burnett,Female,59,R&D,Research Scientist,Tiffanyborough,2014-07-19,130359.44,Master's,0
EMP11680,Jessica,Williams,Male,37,Logistics,Inventory Manager,Greenmouth,2022-11-22,41606.86,Master's,9
EMP11681,Brittany,Campos,Non-binary,56,HR,HR Assistant,West Sharon,2022-07-22,36200.05,Master's,6
EMP11682,Adam,Carpenter,Non-binary,41,Logistics,Logistics Coordinator,Lake Karen,2015-10-06,138433.52,High School,14
EMP11683,Edward,Cruz,Male,61,Operations,Project Coordinator,South Karen,2019-01-18,50941.82,Bachelor's,3
EMP11684,Derek,Gardner,Male,57,Customer Service,Call Center Agent,New Joshua,2007-01-13,111731.42,PhD,7
EMP11685,Justin,Mathis,Female,21,Customer Service,Client Relations Officer,Rivaschester,2021-04-03,44992.69,High School,20
EMP11686,Donald,Booth,Female,32,Customer Service,Call Center Agent,Gibsonmouth,2012-02-12,88820.52,Associate's,16
EMP11687,Martha,Carter,Non-binary,53,Sales,Sales Representative,North Kathleenport,2006-02-04,115551.85,High School,6
EMP11688,Sara,Tucker,Male,61,Legal,Legal Assistant,Bennettport,2006-03-01,133657.37,Associate's,19
EMP11689,John,Gilbert,Female,24,Legal,Legal Assistant,North Clayton,2016-11-19,80018.86,Bachelor's,14
EMP11690,Joshua,Collins,Female,32,IT,Data Analyst,Davidborough,2013-10-07,147379.42,Bachelor's,15
EMP11691,Caitlyn,Hoffman,Non-binary,33,Logistics,Inventory Manager,Ronaldtown,2007-04-06,46659.31,Master's,8
EMP11692,Joshua,Swanson,Female,65,Legal,Compliance Officer,Port Joshua,2017-04-02,73451.0,Master's,18
EMP11693,Kenneth,Garza,Non-binary,41,Logistics,Supply Chain Analyst,Wolfefort,2006-02-01,109984.95,Associate's,1
EMP11694,Jean,Wood,Female,65,IT,Data Analyst,Lake Paulchester,2012-12-03,57567.97,High School,7
EMP11695,John,Haley,Male,36,Legal,Paralegal,Michaelfort,2018-04-22,38948.88,PhD,5
EMP11696,Bradley,Johnson,Non-binary,26,Finance,Payroll Specialist,Olsonland,2007-08-09,48427.25,Bachelor's,4
EMP11697,Jay,Hart,Non-binary,54,HR,Recruiter,Lake Christina,2024-07-31,78069.53,High School,8
EMP11698,Fernando,Ferguson,Female,38,Customer Service,Call Center Agent,New Brian,2011-01-03,112819.54,PhD,6
EMP11699,Stanley,Wilcox,Male,65,Legal,Paralegal,Bradleyside,2019-10-30,113812.12,Master's,16
EMP11700,Danielle,Meyers,Non-binary,60,IT,IT Support Specialist,Murrayport,2013-11-29,111373.92,Associate's,18
EMP11701,Larry,Johnson,Male,56,R&D,Research Scientist,East Logan,2007-02-18,35522.7,Bachelor's,9
EMP11702,Carl,Wiggins,Female,45,Sales,Account Manager,Douglasbury,2017-01-16,60090.64,Master's,15
EMP11703,Ashley,Mcknight,Female,49,HR,Recruiter,Lake Joeshire,2023-02-20,35132.65,Bachelor's,18
EMP11704,Michelle,Paul,Male,38,Sales,Business Development Officer,Jessicaport,2011-06-04,110934.56,Master's,0
EMP11705,Kimberly,Marks,Non-binary,37,IT,Software Engineer,Wrightfort,2024-10-08,55129.43,PhD,6
EMP11706,Christina,Rodriguez,Female,25,Logistics,Logistics Coordinator,Port Anthony,2011-04-13,99866.56,High School,9
EMP11707,Joshua,Jacobs,Non-binary,45,IT,System Administrator,Heatherstad,2006-09-11,77983.65,PhD,8
EMP11708,Jennifer,Johnson,Female,42,Operations,Operations Manager,Alvarezchester,2011-12-11,56487.76,Associate's,17
EMP11709,Anthony,Curry,Non-binary,55,Legal,Compliance Officer,West Eric,2015-05-22,45340.62,Bachelor's,15
EMP11710,James,Washington,Female,21,HR,HR Manager,Davidberg,2016-07-12,122503.52,High School,11
EMP11711,Gina,Simpson,Male,24,HR,Training Coordinator,Port Christopherfurt,2017-10-09,61519.59,Associate's,15
EMP11712,Tara,Vincent,Female,34,Marketing,SEO Specialist,Hensonfort,2022-09-24,116768.13,Bachelor's,11
EMP11713,Melanie,Haynes,Male,63,Customer Service,Client Relations Officer,Tuckerborough,2024-07-01,123415.19,Bachelor's,8
EMP11714,Sandra,Castillo,Male,36,HR,Recruiter,Hamiltonshire,2016-11-25,44283.0,High School,6
EMP11715,John,Brooks,Male,65,R&D,Lab Technician,Smithville,2009-08-08,117804.64,High School,15
EMP11716,Bruce,Robinson,Female,31,Sales,Account Manager,Blairfort,2011-05-06,101125.71,Bachelor's,2
EMP11717,Diana,Wilson,Male,50,Operations,Project Coordinator,Quinntown,2010-04-10,71324.77,Bachelor's,6
EMP11718,Sarah,Johnson,Male,47,Operations,Operations Manager,Shannonborough,2009-10-12,64924.34,High School,16
EMP11719,Christopher,Hogan,Non-binary,43,Sales,Business Development Officer,West Kimberlyville,2020-08-30,146931.72,PhD,6
EMP11720,Joseph,Bailey,Female,56,Customer Service,Customer Service Rep,Lisastad,2010-07-04,69046.78,Associate's,9
EMP11721,Samantha,Wade,Non-binary,60,HR,Recruiter,Wardshire,2012-11-30,125109.27,Associate's,19
EMP11722,John,Perkins,Female,38,R&D,Lab Technician,Lake Christina,2018-06-09,119907.26,Bachelor's,19
EMP11723,Virginia,Powell,Female,32,Finance,Financial Analyst,Rhondafurt,2022-12-17,85693.48,High School,0
EMP11724,Dana,Tucker,Male,22,HR,Recruiter,Allenside,2018-01-03,102290.25,Master's,13
EMP11725,Jon,Hunter,Male,32,HR,HR Manager,Brianchester,2013-04-06,98358.57,PhD,10
EMP11726,Brian,Marquez,Non-binary,32,Customer Service,Support Specialist,Lake Chad,2010-01-28,133499.84,Master's,13
EMP11727,Molly,Ramirez,Non-binary,37,Marketing,SEO Specialist,Rhodesburgh,2010-11-14,63105.42,PhD,1
EMP11728,Daniel,Richardson,Male,46,Operations,Operations Manager,Eriktown,2007-11-01,44490.82,High School,20
EMP11729,James,Logan,Male,48,Finance,Auditor,East Ronaldton,2024-02-19,122695.02,Associate's,1
EMP11730,Zachary,Cole,Non-binary,60,Legal,Compliance Officer,Port Noah,2009-12-03,89922.19,Associate's,14
EMP11731,Frederick,Gomez,Male,21,Marketing,Marketing Coordinator,Harrisfort,2024-07-22,31815.23,Bachelor's,18
EMP11732,Jeremy,Davis,Female,21,Marketing,SEO Specialist,Brookestad,2022-11-06,133560.08,Master's,14
EMP11733,Elizabeth,Bates,Female,63,Customer Service,Customer Service Rep,West Kathyville,2010-02-11,145232.18,Associate's,16
EMP11734,Robert,Martin,Male,32,Marketing,SEO Specialist,Kristopherfort,2007-09-26,91041.89,High School,19
EMP11735,Cody,Miranda,Female,42,R&D,Lab Technician,Wrightmouth,2015-01-21,107677.13,Associate's,9
EMP11736,Austin,Blackburn,Male,21,Finance,Auditor,South Jeanette,2016-07-06,62825.08,Master's,12
EMP11737,Pamela,Dominguez,Non-binary,57,Sales,Account Manager,Mannhaven,2017-11-04,148341.55,Master's,8
EMP11738,Courtney,Gordon,Non-binary,30,HR,Training Coordinator,Collinshaven,2012-07-07,86075.79,Bachelor's,10
EMP11739,Andrea,Morris,Male,60,Finance,Auditor,Jenniferbury,2024-04-11,48999.61,Bachelor's,0
EMP11740,Jose,Rangel,Non-binary,24,Logistics,Logistics Coordinator,South Derek,2015-08-07,94910.09,Master's,0
EMP11741,Steven,Jones,Male,29,Legal,Legal Assistant,Brianville,2025-04-17,55211.73,Associate's,7
EMP11742,Robin,Bruce,Female,51,Logistics,Supply Chain Analyst,Port Jacksonhaven,2023-09-02,84886.57,High School,4
EMP11743,Heather,Robinson,Male,49,Marketing,Content Strategist,Powersborough,2011-11-29,104191.43,Master's,16
EMP11744,Daniel,Morrow,Male,48,R&D,Product Developer,Odonnellstad,2019-06-09,86636.04,Bachelor's,11
EMP11745,Peggy,Kent,Non-binary,46,R&D,Innovation Manager,North Alexandra,2009-05-03,115569.91,Master's,0
EMP11746,Denise,Johnson,Female,27,Customer Service,Customer Service Rep,Olivertown,2007-09-19,126861.14,PhD,20
EMP11747,Ryan,Murphy,Male,38,Sales,Sales Executive,South Paul,2025-04-03,104366.88,Master's,6
EMP11748,Teresa,Moreno,Non-binary,64,Sales,Sales Executive,Reginaborough,2021-03-05,99648.93,Bachelor's,2
EMP11749,Bruce,Mills,Female,40,HR,HR Manager,Port Jodifort,2019-10-17,44867.34,Bachelor's,17
EMP11750,Richard,Gray,Non-binary,41,R&D,Innovation Manager,Farmerhaven,2012-03-29,81435.1,PhD,20
EMP11751,Vincent,Newton,Non-binary,34,Legal,Legal Assistant,Elizabethshire,2006-06-16,39726.13,PhD,6
EMP11752,Zachary,Pierce,Male,32,Logistics,Warehouse Supervisor,Perkinsmouth,2023-02-26,106895.29,High School,11
EMP11753,Linda,Molina,Male,28,Customer Service,Customer Service Rep,Collinschester,2018-03-05,101471.88,High School,12
EMP11754,Amanda,Mcclure,Male,43,R&D,Innovation Manager,Wheelermouth,2025-03-21,124170.84,Associate's,16
EMP11755,Michael,Mendoza,Female,64,HR,Recruiter,Seanview,2024-06-13,132817.38,PhD,13
EMP11756,Tammy,Williams,Female,52,R&D,Innovation Manager,New Patricia,2005-10-13,115329.44,High School,6
EMP11757,Pamela,Manning,Male,37,Finance,Auditor,New Melanie,2012-08-01,58047.01,High School,13
EMP11758,Debra,George,Female,64,Customer Service,Client Relations Officer,Tylerport,2021-11-13,71531.63,Associate's,6
EMP11759,Dawn,Villa,Male,58,Marketing,Marketing Coordinator,Lake John,2015-08-20,61438.14,PhD,13
EMP11760,Megan,Ayala,Male,31,Logistics,Warehouse Supervisor,Hughesmouth,2013-02-08,31551.95,Associate's,19
EMP11761,Alexis,Krause,Female,34,Logistics,Logistics Coordinator,Lake Hayden,2008-01-20,59029.25,Bachelor's,20
EMP11762,Wyatt,Martinez,Male,47,Customer Service,Support Specialist,Janetside,2015-02-01,45956.24,Master's,10
EMP11763,Mary,Chandler,Female,30,HR,Recruiter,East Rachelfurt,2017-11-05,129059.39,Master's,17
EMP11764,Heather,Obrien,Non-binary,53,Customer Service,Client Relations Officer,Maryborough,2015-06-15,120495.71,PhD,12
EMP11765,Jennifer,Morrison,Non-binary,33,Marketing,Social Media Manager,East Jessicaview,2017-05-05,60682.33,High School,6
EMP11766,Michael,Payne,Male,30,Logistics,Inventory Manager,Stewartmouth,2022-09-15,123331.58,High School,12
EMP11767,Brandy,King,Non-binary,25,Logistics,Logistics Coordinator,Tinaport,2016-01-08,88834.29,Associate's,10
EMP11768,Angela,Zimmerman,Male,62,Customer Service,Call Center Agent,Kelleytown,2025-01-08,48896.27,Master's,15
EMP11769,Jorge,Carter,Male,34,Sales,Sales Executive,South Ann,2006-08-23,32441.28,High School,18
EMP11770,John,Garcia,Female,31,IT,System Administrator,Mccarthyton,2018-05-03,102072.07,Associate's,10
EMP11771,Elizabeth,Williams,Male,63,Customer Service,Client Relations Officer,New Troy,2019-07-15,87417.38,High School,19
EMP11772,Laura,Garcia,Male,46,IT,Software Engineer,Pattersonchester,2012-03-13,78632.4,PhD,9
EMP11773,Anthony,Harris,Male,52,R&D,Product Developer,New Thomas,2015-05-04,146688.79,Bachelor's,11
EMP11774,Rachel,Harvey,Non-binary,41,Operations,Project Coordinator,South Cindyview,2024-05-09,118294.82,Bachelor's,5
EMP11775,Joshua,Robbins,Female,44,Customer Service,Customer Service Rep,South Earlside,2007-05-06,101748.87,Associate's,14
EMP11776,Brittney,Wilson,Male,53,Customer Service,Support Specialist,West Marc,2017-12-06,111542.68,Bachelor's,12
EMP11777,Laura,Blake,Male,31,Logistics,Logistics Coordinator,Port Anthonyburgh,2015-04-23,123200.12,Master's,5
EMP11778,Andrew,Combs,Male,27,IT,Software Engineer,Port Jason,2017-03-23,59624.67,PhD,8
EMP11779,Mike,Hale,Male,65,Finance,Accountant,South Barbara,2022-02-14,116358.21,High School,3
EMP11780,Ryan,Long,Female,60,R&D,Innovation Manager,West Kevin,2011-06-19,80672.37,High School,16
EMP11781,Adrian,Petty,Male,28,Logistics,Warehouse Supervisor,Lake Samuelhaven,2013-05-05,113595.29,PhD,4
EMP11782,Jamie,Jackson,Male,41,Sales,Sales Executive,West Robert,2019-10-08,37178.81,Master's,6
EMP11783,Jon,Garcia,Male,24,HR,Training Coordinator,Port Tiffanyshire,2012-01-08,128859.27,Master's,3
EMP11784,Michael,Weaver,Male,38,Legal,Paralegal,Schaeferside,2022-11-26,124497.31,High School,2
EMP11785,Patrick,Wyatt,Male,45,IT,System Administrator,Port James,2018-11-20,130874.05,Associate's,2
EMP11786,Stacey,Robles,Female,43,Sales,Sales Executive,Robertsland,2005-12-04,57569.4,Bachelor's,11
EMP11787,Robert,Hahn,Female,37,Finance,Financial Analyst,West Amanda,2014-12-29,118146.44,Master's,15
EMP11788,Louis,Klein,Female,22,Sales,Sales Representative,Port Amandahaven,2007-10-10,109316.22,Bachelor's,14
EMP11789,Erica,Young,Female,47,Finance,Financial Analyst,East Angela,2007-04-26,67469.03,High School,16
EMP11790,Nathan,Payne,Non-binary,43,Operations,Project Coordinator,Jameschester,2022-02-23,78045.78,Master's,8
EMP11791,Brendan,Porter,Female,47,Legal,Corporate Lawyer,Port Alan,2018-01-12,77925.25,Bachelor's,4
EMP11792,Michael,Rodriguez,Female,58,HR,HR Assistant,Meganshire,2018-08-18,113652.67,PhD,16
EMP11793,Kimberly,Wilkins,Male,52,IT,IT Support Specialist,North Kevin,2021-01-01,139951.23,Associate's,4
EMP11794,Jacob,Watson,Female,39,IT,Software Engineer,South Lisa,2019-10-27,47967.26,High School,1
EMP11795,David,Jones,Male,62,Sales,Sales Representative,North Christianshire,2019-08-05,32736.35,Associate's,12
EMP11796,John,Lawrence,Female,47,Logistics,Supply Chain Analyst,West Kathryn,2016-01-30,52555.49,PhD,15
EMP11797,John,Medina,Non-binary,63,HR,HR Assistant,Westborough,2008-06-29,54542.68,Associate's,9
EMP11798,Mark,Douglas,Male,41,Finance,Payroll Specialist,Harristown,2025-07-04,68647.66,Bachelor's,3
EMP11799,Ariel,Buchanan,Male,40,Operations,Process Analyst,Lake Nathan,2013-04-12,59008.82,PhD,8
EMP11800,Melissa,Torres,Female,24,Sales,Business Development Officer,New Marissa,2018-01-05,70681.67,Bachelor's,11
EMP11801,Troy,Hernandez,Male,41,Customer Service,Call Center Agent,Schultzborough,2015-02-17,100942.31,PhD,8
EMP11802,Douglas,Roberts,Male,57,Sales,Sales Executive,Webbton,2011-03-03,97337.62,Master's,12
EMP11803,Thomas,Phelps,Non-binary,37,Logistics,Warehouse Supervisor,Antoniomouth,2025-04-24,121052.56,Associate's,2
EMP11804,Daniel,Flores,Male,37,Customer Service,Client Relations Officer,Michaelport,2017-08-23,41710.01,Bachelor's,5
EMP11805,Tammy,Davis,Female,36,Legal,Compliance Officer,Port Emilyfort,2024-12-17,94722.91,Master's,16
EMP11806,Eric,Roach,Female,26,Marketing,Social Media Manager,West Susan,2008-11-16,97720.08,Associate's,16
EMP11807,Anna,Hines,Male,54,Sales,Sales Representative,Lake Josephchester,2016-09-16,148348.9,Bachelor's,6
EMP11808,Brett,Webb,Non-binary,55,Logistics,Supply Chain Analyst,Michelleland,2016-05-25,129314.79,Bachelor's,6
EMP11809,Amanda,Christensen,Non-binary,23,Finance,Financial Analyst,East Zacharyburgh,2017-06-27,62395.1,PhD,9
EMP11810,Ryan,Beard,Female,63,Legal,Legal Assistant,Dayhaven,2006-09-10,89941.75,Bachelor's,14
EMP11811,Grace,Baldwin,Male,43,Marketing,SEO Specialist,Johnsonborough,2010-07-26,77913.81,Master's,8
EMP11812,Robert,Brown,Non-binary,26,Customer Service,Customer Service Rep,Marcusfort,2012-03-19,81767.87,High School,7
EMP11813,Kelly,George,Female,22,Finance,Auditor,Scottchester,2007-04-01,96152.24,Bachelor's,9
EMP11814,David,Baker,Female,53,Finance,Financial Analyst,East Jennifer,2012-11-12,115969.09,Associate's,20
EMP11815,Joel,Fowler,Female,64,Sales,Sales Executive,Colemanside,2005-11-19,138747.15,PhD,11
EMP11816,Daniel,Bond,Male,38,Sales,Sales Representative,West Richard,2008-05-04,106764.09,Associate's,9
EMP11817,David,Patterson,Female,58,IT,IT Support Specialist,Scottland,2010-04-09,117182.88,PhD,17
EMP11818,Peter,Booth,Male,65,HR,HR Assistant,Tamarafurt,2014-04-23,87741.53,Master's,15
EMP11819,James,Berg,Female,23,Legal,Corporate Lawyer,Arthurberg,2017-02-03,110555.32,Master's,17
EMP11820,Gilbert,Carey,Male,46,R&D,Product Developer,Ashleystad,2015-12-19,137480.74,Bachelor's,5
EMP11821,Robert,Rodriguez,Female,65,HR,Training Coordinator,Cookhaven,2021-01-23,38434.75,Master's,3
EMP11822,Brett,Wright,Non-binary,26,IT,IT Support Specialist,Khanshire,2009-06-04,36763.16,Bachelor's,7
EMP11823,Gina,Bradford,Non-binary,53,Logistics,Inventory Manager,Port Brendan,2010-07-22,143066.78,High School,5
EMP11824,Jennifer,Dillon,Non-binary,36,Sales,Account Manager,Hancockberg,2015-11-07,50430.86,PhD,17
EMP11825,Charles,Mitchell,Female,40,Marketing,Marketing Coordinator,Walterbury,2015-09-28,45405.62,Associate's,13
EMP11826,Amy,Sandoval,Male,63,Legal,Paralegal,Jenniferton,2023-03-18,120719.3,Associate's,19
EMP11827,Jason,Douglas,Male,30,IT,Data Analyst,South Rachaelchester,2021-10-06,79296.14,PhD,5
EMP11828,Cathy,Adams,Male,38,Logistics,Supply Chain Analyst,Solisfurt,2016-02-17,99630.04,Associate's,16
EMP11829,Tanya,Stephens,Non-binary,61,R&D,Innovation Manager,North Kristenville,2010-08-25,110385.2,Master's,8
EMP11830,Duane,Jones,Non-binary,27,Logistics,Supply Chain Analyst,North Devonshire,2010-01-23,85196.32,PhD,8
EMP11831,Angela,Scott,Female,36,Logistics,Logistics Coordinator,East Robert,2020-05-30,54631.8,Bachelor's,6
EMP11832,Rebecca,Wood,Male,53,R&D,Innovation Manager,South Jamesberg,2014-07-28,78214.54,Associate's,11
EMP11833,Christina,Gibson,Female,43,Sales,Sales Representative,Parksfort,2008-11-25,119999.71,Master's,13
EMP11834,Edward,Rogers,Non-binary,35,R&D,Product Developer,Katherineburgh,2009-03-14,55431.24,PhD,12
EMP11835,Michelle,Carroll,Female,63,HR,Recruiter,Janetbury,2021-09-06,42639.9,Master's,10
EMP11836,Marcia,Rivera,Male,38,Legal,Legal Assistant,Sarashire,2023-03-18,112844.88,Associate's,2
EMP11837,Brittany,Kirk,Non-binary,33,Finance,Payroll Specialist,Lake Christianton,2019-02-20,138983.94,Master's,9
EMP11838,Tricia,Reynolds,Male,22,Marketing,SEO Specialist,Sheastad,2025-07-04,142925.2,PhD,3
EMP11839,Marisa,Johnson,Male,34,HR,HR Assistant,Seanland,2014-05-11,128485.7,PhD,15
EMP11840,Paul,Foster,Female,45,R&D,Lab Technician,West Matthew,2005-11-05,120841.34,Bachelor's,12
EMP11841,Morgan,Miller,Non-binary,33,Legal,Corporate Lawyer,South Karla,2018-03-08,81323.12,Master's,20
EMP11842,Jenny,Montes,Female,32,HR,Recruiter,New Allen,2013-03-19,56830.79,High School,6
EMP11843,Angela,Hudson,Non-binary,57,Logistics,Supply Chain Analyst,Port Joseph,2010-08-16,85330.99,Master's,8
EMP11844,James,Henry,Female,53,Logistics,Supply Chain Analyst,Jaredburgh,2012-05-17,70960.64,Master's,20
EMP11845,Daniel,Mckay,Non-binary,59,Sales,Sales Representative,Gonzaleshaven,2012-06-29,84094.31,Master's,8
EMP11846,Alan,Montgomery,Female,24,HR,Recruiter,West Jonathan,2006-05-22,116210.05,Master's,7
EMP11847,Brittany,Porter,Male,64,Operations,Project Coordinator,West Erikamouth,2025-01-06,127113.93,High School,0
EMP11848,Charles,Cruz,Female,22,IT,Software Engineer,Davidburgh,2012-03-08,71760.64,Master's,17
EMP11849,Christina,Schroeder,Female,34,Legal,Paralegal,Melissamouth,2011-03-05,31619.86,High School,10
EMP11850,Daniel,Barron,Non-binary,48,Operations,Quality Assurance Specialist,Carriehaven,2021-06-01,32362.05,Bachelor's,0
EMP11851,Marissa,Hartman,Female,40,HR,Training Coordinator,Port Kathrynberg,2008-11-29,117511.82,Bachelor's,15
EMP11852,Rodney,Day,Non-binary,25,HR,HR Assistant,Brianland,2007-08-29,126287.9,PhD,16
EMP11853,Jacqueline,Conner,Female,39,IT,Data Analyst,Johnville,2016-09-16,146327.58,Master's,16
EMP11854,Eric,Vasquez,Non-binary,62,Legal,Corporate Lawyer,Pattersonchester,2012-04-19,49853.15,Associate's,11
EMP11855,Chelsea,Ray,Non-binary,25,Marketing,Content Strategist,West Miranda,2014-08-01,92927.65,PhD,13
EMP11856,Michael,Lee,Non-binary,65,R&D,Innovation Manager,New Markberg,2024-07-18,90995.31,Bachelor's,2
EMP11857,Samantha,Livingston,Female,21,Sales,Sales Representative,Suttonside,2024-06-17,88593.53,PhD,2
EMP11858,Thomas,Lowery,Female,48,Logistics,Supply Chain Analyst,Davidsonstad,2021-10-31,96487.22,Associate's,9
EMP11859,Cynthia,Callahan,Female,43,Operations,Quality Assurance Specialist,New Rhonda,2019-12-05,80420.42,Bachelor's,3
EMP11860,David,Lucas,Female,38,IT,Data Analyst,East Elizabeth,2013-03-07,45931.97,Bachelor's,0
EMP11861,Kimberly,Medina,Non-binary,46,Finance,Auditor,North Haley,2013-12-06,30913.46,Bachelor's,2
EMP11862,Nicholas,Miller,Male,37,Sales,Business Development Officer,East Jessicaburgh,2008-10-22,142509.05,Associate's,20
EMP11863,Victoria,Graham,Non-binary,27,R&D,Research Scientist,Lake Frank,2011-08-11,124910.22,High School,0
EMP11864,Lisa,Cook,Non-binary,59,Marketing,Social Media Manager,Jasonmouth,2017-12-05,99806.26,Associate's,4
EMP11865,Melinda,Molina,Female,47,HR,Recruiter,North Troystad,2021-03-11,108809.32,PhD,9
